_label,actual_device,api_name,averages_bert_latency,averages_gemma_confidence,averages_gemma_latency,averages_levenshtein_latency,averages_regex_latency,chaos_level,chaos_metadata_drift_type,chaos_metadata_level,chaos_metadata_mutated_len,chaos_metadata_original_len,chaos_metadata_strategy,chaos_metadata_temperature,chaos_strategy,concurrency,detection_rate,device_cloud,device_device,device_hardware,drift_detected,drift_type_count,drift_types_extra_keys,drift_types_merged_fields,drift_types_missing_keys,drift_types_nested_corruption,drift_types_renamed_keys,drift_types_split_fields,drift_types_type_mismatch,drift_types_value_contradiction,elapsed_seconds,fallback_used,frequency_profile,p95_latency_ms,packet_count,packet_profile,packet_size,policy_baseline_min_runs_per_config,policy_cross_platform_parity_required,policy_device,policy_policy_tag,policy_reproducibility,policy_stable_window_excludes_run_1,policy_standard_runs_per_config,policy_tag,reconciled_ok,reconciliation_winner,recovery_score,repair_rate,resilience_P,resilience_P2,run_number,target_hz,throughput_bytes_per_sec,throughput_pps,timing_us,total_runtime_sec
FULL,x86_64,openf1,0,1.0,0,0,0,medium,value_contradiction,medium,144,144,json,0.8032793673767767,json,1,0.0,vast.ai,CUDA,x86_64,False,0,0,0,0,0,0,0,0,0,0.013785,False,100hz,13.785,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,1.0,0.0,0.5989844033369605,0.5764417845484222,3,100,100000000,72.54261878853826,13785,0.013785
FULL,x86_64,openf1,0,1.0,0,0,0,high,value_contradiction,high,144,144,schema,0.8383966035700361,schema,1,0.0,vast.ai,CUDA,x86_64,False,0,0,0,0,0,0,0,0,0,0.014537,False,100hz,14.537,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,1.0,0.0,0.57834491298067,0.5595549288023663,3,100,100000000,68.78998417830364,14537,0.014537
FULL,x86_64,openf1,0,1.0,0,0,0,low,extra_keys,low,172,144,schema,0.5678506632789239,schema,1,1.0,vast.ai,CUDA,x86_64,True,1,1,0,0,0,0,0,0,0,0.016604,False,100hz,16.604,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9965360141719735,1.0,0.7805526858505354,0.8201530351016539,3,100,100000000,60.226451457480124,16604,0.016604
FULL,x86_64,openf1,0,1.0,0,0,0,medium,missing_keys,medium,116,144,schema,0.7687159611889869,schema,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,1,0,0,0,0,0,0.014335,False,100hz,14.335,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9246235958249598,1.0,0.8186010358723516,0.8450728853531704,3,100,100000000,69.75933031042902,14335,0.014335
FULL,x86_64,openf1,0,1.0,0,0,0,high,extra_keys,high,171,144,gemma,0.589575203599856,gemma,1,1.0,vast.ai,CUDA,x86_64,True,1,1,0,0,0,0,0,0,0,0.082494,False,1mhz,82.494,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9947494922207336,1.0,0.4731983286330089,0.5668741502753448,3,1000000,44772109,12.122093728028705,82494,0.082494
FULL,x86_64,openf1,0,1.0,0,0,0,low,split_fields,low,238,144,gemma,0.5791178024849658,gemma,1,1.0,vast.ai,CUDA,x86_64,True,1,1,0,0,0,0,0,0,0,0.086693,False,1mhz,86.693,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9976859863041418,1.0,0.4726111478681438,0.5667273920923979,3,1000000,44043162,11.534956686237642,86693,0.086693
FULL,x86_64,openf1,0,1.0,0,0,0,medium,nested_corruption,medium,153,144,gemma,0.6902181796880564,gemma,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,1,0,0,0,0,0.084396,False,1mhz,84.396,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9489178325245169,1.0,0.46348551920408343,0.5550063669893689,3,1000000,45083630,11.848902791601498,84396,0.084396
FULL,x86_64,openf1,0,1.0,0,0,0,high,renamed_keys,high,146,144,json,0.6902409141306483,json,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,0,1,0,0,0,0.02071,False,1mhz,20.71,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9818643307733863,1.0,0.5429614706935474,0.6179093468169583,3,1000000,100000000000,48.28585224529213,20710,0.02071
FULL,x86_64,openf1,0,1.0,0,0,0,low,extra_keys,low,171,144,json,0.5980552019471942,json,1,1.0,vast.ai,CUDA,x86_64,True,1,1,0,0,0,0,0,0,0,0.021812,False,1mhz,21.812,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9947494922207336,1.0,0.5406585909070112,0.6174706116394489,3,1000000,115384615384,45.84632312488538,21812,0.021812
FULL,x86_64,openf1,0,1.0,0,0,0,medium,missing_keys,medium,55,144,json,0.5276797876900244,json,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,1,0,0,0,0,0,0.01981,False,1mhz,19.81,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9748215933127038,1.0,0.545941098066882,0.6194398758647736,3,1000000,115384615384,50.479555779909134,19810,0.01981
FULL,x86_64,openf1,0,1.0,0,0,0,high,nested_corruption,high,157,144,schema,0.8133475034434031,schema,1,1.0,vast.ai,CUDA,x86_64,True,2,0,0,1,0,0,1,0,0,0.02217,False,1mhz,22.17,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9592489526772427,1.0,0.5320775758308929,0.6074847686158601,3,1000000,85714285714,45.10599909788002,22170,0.02217
FULL,x86_64,openf1,0,1.0,0,0,0,low,type_mismatch,low,132,144,schema,0.5993880634948826,schema,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,0,0,0,1,0,0.023148,False,1mhz,23.148,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9939487451763094,1.0,0.5352054220955695,0.613300561099676,3,1000000,83333333333,43.200276481769485,23148,0.023148
FULL,x86_64,openf1,0,1.0,0,0,0,medium,missing_keys,medium,117,144,schema,0.7432052892178383,schema,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,1,0,0,0,0,0,0.021636,False,1mhz,21.636,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9697110098684374,1.0,0.5363969070947819,0.6117705145303372,3,1000000,125000000000,46.21926418931411,21636,0.021636
FULL,x86_64,openf1,0,1.0,0,0,0,high,split_fields,high,177,144,gemma,0.6204745953808275,gemma,1,1.0,vast.ai,CUDA,x86_64,True,1,1,0,0,0,0,0,0,0,0.075237,False,1000hz,75.237,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9945183867952763,1.0,0.4801383092555955,0.5725539955982967,3,1000,447213,13.291332721932028,75237,0.075237
FULL,x86_64,openf1,0,1.0,0,0,0,low,extra_keys,low,171,144,gemma,0.6305442328027554,gemma,1,1.0,vast.ai,CUDA,x86_64,True,1,1,0,0,0,0,0,0,0,0.074478,False,1000hz,74.478,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9947494922207336,1.0,0.480502840252466,0.5728555838019811,3,1000,450213,13.42678374822095,74478,0.074478
FULL,x86_64,openf1,0,1.0,0,0,0,medium,merged_fields,medium,138,144,gemma,0.35619584776585533,gemma,1,1.0,vast.ai,CUDA,x86_64,True,1,0,1,0,0,0,0,0,0,0.073441,False,1000hz,73.441,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9740034809438933,1.0,0.4767991711550781,0.5680103404229261,3,1000,449256,13.616372326084884,73441,0.073441
FULL,x86_64,openf1,0,1.0,0,0,0,high,type_mismatch,high,80,144,json,0.5741430361289592,json,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,1,0,0,0,0,0.006367,False,1000hz,6.367,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9825100947624915,1.0,0.7014729628821355,0.7427454756303119,3,1000,857142857,157.0598397989634,6367,0.006367
FULL,x86_64,openf1,0,1.0,0,0,0,low,missing_keys,low,55,144,json,0.1279547259025817,json,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,1,0,0,0,0,0,0.006882,False,1000hz,6.882,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9748215933127038,1.0,0.6958216275843658,0.737297377404026,3,1000,714285714,145.30659691950015,6882,0.006882
FULL,x86_64,openf1,0,1.0,0,0,0,medium,extra_keys,medium,172,144,json,0.70173951938048,json,1,1.0,vast.ai,CUDA,x86_64,True,1,1,0,0,0,0,0,0,0,0.008224,False,1000hz,8.224,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9965360141719735,1.0,0.6918655685931496,0.7356126027647832,3,1000,652173913,121.5953307392996,8224,0.008224
FULL,x86_64,openf1,0,1.0,0,0,0,high,nested_corruption,high,157,144,schema,0.29427837910148,schema,1,1.0,vast.ai,CUDA,x86_64,True,2,0,0,1,0,0,1,0,0,0.008541,False,1000hz,8.541,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9592489526772427,1.0,0.6828285986375444,0.72493693082825,3,1000,526315789,117.08230886313078,8541,0.008541
FULL,x86_64,openf1,0,1.0,0,0,0,low,nested_corruption,low,153,144,schema,0.6297574859245204,schema,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,1,0,0,0,0,0.010186,False,1000hz,10.186,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9634056968053732,1.0,0.6733899553830656,0.7175645598777619,3,1000,857142857,98.173964264677,10186,0.010186
FULL,x86_64,openf1,0,1.0,0,0,0,medium,type_mismatch,medium,132,144,schema,0.11726836351839509,schema,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,0,0,0,1,0,0.009639,False,1000hz,9.639,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9939487451763094,1.0,0.685100569659808,0.7296107468294025,3,1000,652173913,103.74520178441747,9639,0.009639
FULL,x86_64,openf1,0,1.0,0,0,0,high,merged_fields,high,138,144,gemma,0.11277527529303129,gemma,1,1.0,vast.ai,CUDA,x86_64,True,1,0,1,0,0,0,0,0,0,0.075048,False,100hz,75.048,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9740034809438933,1.0,0.5180871262069005,0.6034624947962548,3,100,428351,13.324805457840315,75048,0.075048
FULL,x86_64,openf1,0,1.0,0,0,0,low,split_fields,low,169,144,gemma,0.5015046444383983,gemma,1,1.0,vast.ai,CUDA,x86_64,True,2,0,0,1,0,0,1,0,0,0.072234,False,100hz,72.234,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9810232701967581,1.0,0.522346083283198,0.6075533505668819,3,100,450099,13.843896226153888,72234,0.072234
FULL,x86_64,openf1,0,1.0,0,0,0,medium,extra_keys,medium,171,144,gemma,0.3333737354225848,gemma,1,1.0,vast.ai,CUDA,x86_64,True,1,1,0,0,0,0,0,0,0,0.073159,False,100hz,73.159,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9947494922207336,1.0,0.5241286187656382,0.6101972351364037,3,100,444076,13.66885824027119,73159,0.073159
FULL,x86_64,openf1,0,1.0,0,0,0,high,missing_keys,high,55,144,json,0.3582547926344666,json,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,1,0,0,0,0,0,0.003009,False,100hz,3.009,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9748215933127038,1.0,0.9949643186625408,0.993705398328176,3,100,100000000,332.3363243602526,3009,0.003009
FULL,x86_64,openf1,0,1.0,0,0,0,low,merged_fields,low,140,144,json,0.5455506917000177,json,1,1.0,vast.ai,CUDA,x86_64,True,1,0,1,0,0,0,0,0,0,0.005561,False,100hz,5.561,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9060585576836768,1.0,0.9812117115367354,0.9765146394209192,3,100,100000000,179.8237727027513,5561,0.005561
FULL,x86_64,openf1,0,1.0,0,0,0,medium,value_contradiction,medium,143,144,json,0.3361304403677432,json,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,0,0,0,0,1,0.004892,False,100hz,4.892,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9937141377812376,1.0,0.9987428275562475,0.9984285344453094,3,100,100000000,204.41537203597713,4892,0.004892
FULL,x86_64,openf1,0,1.0,0,0,0,high,nested_corruption,high,153,144,schema,0.8629246187820798,schema,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,1,0,0,0,0,0.005648,False,100hz,5.648,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9489178325245169,1.0,0.9897835665049033,0.9872294581311293,3,100,100000000,177.05382436260624,5648,0.005648
FULL,x86_64,openf1,0,1.0,0,0,0,low,extra_keys,low,168,144,schema,0.48518079774111367,schema,1,1.0,vast.ai,CUDA,x86_64,True,1,1,0,0,0,0,0,0,0,0.006613,False,100hz,6.613,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9966486785930573,1.0,0.9993297357186115,0.9991621696482643,3,100,100000000,151.21729925903523,6613,0.006613
FULL,x86_64,openf1,0,1.0,0,0,0,medium,value_contradiction,medium,144,144,schema,0.1519087071183324,schema,1,0.0,vast.ai,CUDA,x86_64,False,0,0,0,0,0,0,0,0,0,0.005382,False,100hz,5.382,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,1.0,0.0,0.75,0.7000000000000001,3,100,100000000,185.8045336306206,5382,0.005382
FULL,x86_64,openf1,0,1.0,0,0,0,high,nested_corruption,high,153,144,gemma,0.6869768786028779,gemma,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,1,0,0,0,0,0.076995,False,1mhz,76.995,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9489178325245169,1.0,0.46576382496324487,0.5567151390194985,3,1000000,446608,12.987856354308722,76995,0.076995
FULL,x86_64,openf1,0,1.0,0,0,0,low,renamed_keys,low,155,144,gemma,0.5675432204863614,gemma,1,1.0,vast.ai,CUDA,x86_64,True,2,1,0,1,0,0,0,0,0,0.07693,False,1mhz,76.93,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9798150461617766,1.0,0.4719652190334732,0.5644559063474115,3,1000000,448718,12.998830105290525,76930,0.07693
